sku,name,category,price_per_day_eur,price_per_day_cents,description,image_url,image_urls_all,image_count,availability,source_url,tags
CASI-A-BOUT-103,Casier à bouteilles,decorations,5,500,"Casier à bouteilles en bois, parfait pour un style vintage. ","https://static.wixstatic.com/media/2ef057_aa460d96bd974232b7473f39d7aa05b5~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_aa460d96bd974232b7473f39d7aa05b5~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg",1,InStock,https://www.le-splendid.events/product-page/casier-%C3%A0-bouteilles,
SEAU-A-CHAR-104,Seau à charbon,decorations,4,400,Ajoutez une touche vintage à votre décoration avec ce seau à charbon.,"https://static.wixstatic.com/media/2ef057_a2f380cfdd4e46aea084a2c64269ed2d~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_a2f380cfdd4e46aea084a2c64269ed2d~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",1,InStock,https://www.le-splendid.events/product-page/seau-%C3%A0-charbon,
MICR-HF-105,Micro HF,decorations,50,5000,"Micro HF (sans fil), loué avec recepteur (branchement DMX ou jack 6.35 mm) et piles pour le micro.","https://static.wixstatic.com/media/2ef057_4322b8a730e34d30b3a7137e321e8fb1~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_4322b8a730e34d30b3a7137e321e8fb1~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",1,InStock,https://www.le-splendid.events/product-page/micro-hf,son
CHEM-DE-TABL-107,Chemin de table bleu,nappages,3,300,Ajoutez une touche chaleureuse et tendance à votre décoration de table avec ce chemin de table bleu en simple gaze.,"https://static.wixstatic.com/media/2ef057_1c8400f44454490c9c01aaa5a454ee5b~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_1c8400f44454490c9c01aaa5a454ee5b~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_d8f47d8d78f8485abdc56eef87c366da~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_24af56e8fb474b148b87a4ad351a8e9f~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg",3,InStock,https://www.le-splendid.events/product-page/chemin-de-table-bleu,chemin
LETT-LOVE-108,Lettre LOVE,decorations,80,8000,"Lettre LOVE en bois avec éclairage guinguette, idéale pour ajouter une touche romantique à votre événement.Avec leur design en bois et leurs ampoules guinguette, elles apportent une note vintage et élégante à votre décoration.Alimentation sur secteur.","https://static.wixstatic.com/media/2ef057_aef9d545a325429897eb9ffca27ab209~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_aef9d545a325429897eb9ffca27ab209~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_8635185ed8e1463eae40c13b6f2e9086~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_e5238b28e39844d3a243b4d4fa842012~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_d678eff85b844b0799fff36f17eeb196~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg",4,InStock,https://www.le-splendid.events/product-page/lettre-love,eclairage
FONT-CHOC-109,Fontaine chocolat,decorations,35,3500,"La fontaine à chocolat crée un flux continu de chocolat fondu dans lequel vos convives pourront plonger des fruits frais, chamallows, gaufres, biscuits et autres gourmandises. Facile à utiliser et à nettoyer, elle apporte une touche de spectacle et de gourmandise à vos réceptions. Disponible en différentes capacités, elle s’adapte aussi bien aux petites fêtes qu’aux grands événements.Le consommable n'est pas inclus.⚠️Ce matériel est loué propre.Le matériel doit être rendu propre.Frais de nettoyage 20€","https://static.wixstatic.com/media/2ef057_d455894c82cd42eeb8cbf491846d70ac~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_d455894c82cd42eeb8cbf491846d70ac~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_c65cb7991053427c9a810042aff13b75~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",2,InStock,https://www.le-splendid.events/product-page/fontaine-chocolat,
CHAI-NAPO-BLAN-110,Chaise Napoleon Blanche,chaises,3.5,350,"Apportez une touche de prestige à vos événements avec notre chaise Napoléon blanche en polypropylène. Inspirée du style classique, elle est parfaite pour les mariages, banquets, galas, cérémonies et autres réceptions élégantes.","https://static.wixstatic.com/media/2ef057_08a12129a4414efb81c27dad0da9c9c7~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_08a12129a4414efb81c27dad0da9c9c7~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_56596defd1f948fc842edccdb375ae91~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_789c9bfc8a594d03812e68466bf259cf~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_a8bfec7219124c788633864b6dbe20c0~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",4,InStock,https://www.le-splendid.events/product-page/chaise-napoleon-blanche,
TOIL-MUR-BRIQ-111,Toile Mur briques blanches,decorations,15,1500,Louée avec son armature pour une installation facile et rapide.,"https://static.wixstatic.com/media/2ef057_35fd0fa30c664ebbaedcef82bb095ab5~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_35fd0fa30c664ebbaedcef82bb095ab5~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",1,InStock,https://www.le-splendid.events/product-page/toile-mur-briques-blanches,
JEUX-DE-KERM-112,Jeux de kermesse (lot de 4),decorations,190,19000,"Retrouvez l’ambiance festive des kermesses avec nos 4 stands de jeux traditionnels, parfaits pour amuser petits et grands lors de vos événements. Accessibles à tous, ces animations font appel à l’adresse, à la précision et à l’esprit de compétition… mais toujours dans la bonne humeur !","https://static.wixstatic.com/media/2ef057_eb66b1f07edc4469a67952db57f3fbb4~mv2.webp/v1/fit/w_500,h_500,q_90/file.webp","https://static.wixstatic.com/media/2ef057_eb66b1f07edc4469a67952db57f3fbb4~mv2.webp/v1/fit/w_500,h_500,q_90/file.webp | https://static.wixstatic.com/media/2ef057_52c81edd41a045eba285824261503ac5~mv2.webp/v1/fit/w_500,h_500,q_90/file.webp | https://static.wixstatic.com/media/2ef057_795a7ebfcb504310900958294313b254~mv2.webp/v1/fit/w_500,h_500,q_90/file.webp",3,InStock,https://www.le-splendid.events/product-page/jeux-de-kermesse-lot-de-4,animation
PHOT-BOIS-113,PhotoBooth bois,decorations,175,17500,"Apportez une touche naturelle et tendance à votre événement avec notre PhotoBooth en bois. Idéal pour mariages champêtres, anniversaires, soirées d’entreprise ou fêtes privées, il allie authenticité et modernité pour créer des souvenirs uniques. Ce PhotoBooth au design bois chaleureux permet à vos invités de se prendre en photo en toute autonomie. Simple d’utilisation, il propose la capture de clichés personnalisés, avec possibilité d’impression instantanée ou de partage numérique (selon options).","https://static.wixstatic.com/media/2ef057_a02e78eb80a64a1297056fd748991e7e~mv2.png/v1/fit/w_500,h_500,q_90/file.png","https://static.wixstatic.com/media/2ef057_a02e78eb80a64a1297056fd748991e7e~mv2.png/v1/fit/w_500,h_500,q_90/file.png | https://static.wixstatic.com/media/2ef057_72de1864d6764d6c94783a1debebf4f9~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_1e943adf025a4c439736f8798d54a006~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",3,InStock,https://www.le-splendid.events/product-page/photobooth-bois,photobooth
CHEV-114,Chevalet,decorations,10,1000,Chevalet en bois Support à trois pieds et réglable en hauteur.,"https://static.wixstatic.com/media/2ef057_5b6790b73c364222bf9ed2966a1ba056~mv2.png/v1/fit/w_500,h_500,q_90/file.png","https://static.wixstatic.com/media/2ef057_5b6790b73c364222bf9ed2966a1ba056~mv2.png/v1/fit/w_500,h_500,q_90/file.png | https://static.wixstatic.com/media/2ef057_f4ae7ad5249c4abe86d3b01b9c2d2a24~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_10ef02b00f554cd88f47f039bf221231~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",3,InStock,https://www.le-splendid.events/product-page/chevalet,
NOEU-ROUG-LYCR-115,Noeud rouge lycra,housses,0.5,50,"Nœud de chaise, l'accessoire parfait pour sublimer vos chaises lors de vos événements.","https://static.wixstatic.com/media/2ef057_fc1dec30bcab405782d4bd9f4bcbdc3b~mv2.png/v1/fit/w_500,h_500,q_90/file.png","https://static.wixstatic.com/media/2ef057_fc1dec30bcab405782d4bd9f4bcbdc3b~mv2.png/v1/fit/w_500,h_500,q_90/file.png | https://static.wixstatic.com/media/2ef057_68276b165efc4669b4063617caa2e466~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_bb625845cc44470488248efed5d3c935~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_dd1509719d63484fb52a56aa2c00ed3d~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg",4,InStock,https://www.le-splendid.events/product-page/noeud-rouge-lycra,noeud
ENCE-SUR-BATT-116,Enceinte sur batterie,decorations,35,3500,"Enceinte sur batterie avec connexion Bluetooth, parfaite pour vos cérémonies ou petites soirées. Son autonomie et sa portabilité en font un choix idéal pour des événements en extérieur ou sans accès à l’électricité, tout en offrant une qualité sonore optimale.Caractéristiques :Puissance nominale  240 Watts RMSConnexions: Bluetooth, port USB, prise microAutonomie de la batterie: ~25 heuresDurée de charge: ~3 heuresMarque: SONY SRS-XP700","https://static.wixstatic.com/media/2ef057_4e4fcd365d584f0db135d1eb1a8512cc~mv2.png/v1/fit/w_500,h_500,q_90/file.png","https://static.wixstatic.com/media/2ef057_4e4fcd365d584f0db135d1eb1a8512cc~mv2.png/v1/fit/w_500,h_500,q_90/file.png | https://static.wixstatic.com/media/2ef057_80951963eda14375980517b5ea766fe5~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_0ed974fdd74b407a9e7000811dc4e541~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",3,InStock,https://www.le-splendid.events/product-page/enceinte-sur-batterie,son
TOIL-TOYS-STOR-117,Toile toys story,decorations,15,1500,"Toile de fond toys story pour vos photo, idéale pour créer un décor enchanté lors de vos événements.Louée avec son armature pour une installation facile et rapide.","https://static.wixstatic.com/media/2ef057_4425ad7c0fcd49e486333853f57e38d0~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_4425ad7c0fcd49e486333853f57e38d0~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",1,InStock,https://www.le-splendid.events/product-page/toile-toys-story,
STRU-GONF-CROC-118,Structure gonflable Crocodile,decorations,210,21000,"Parfaite pour divertir les petits lors de vos événements.Filets de sécurité pour une visibilité et une surveillance optimale des enfants.Obstacles et toboggan intégrés pour des heures d'amusementToboggan en façade pour faciliter la surveillance et l'accès.Elle doit être mise en place dans une zone dégagée, plane et exempte de cailloux pour garantir stabilité et sécurité.Jusqu'à 14 enfantsCertificat de l'organisme de contrôle selon NEN-EN 14960","https://static.wixstatic.com/media/2ef057_a68669f3af8a4ff6a914a6d4559ab587~mv2.png/v1/fit/w_500,h_500,q_90/file.png","https://static.wixstatic.com/media/2ef057_a68669f3af8a4ff6a914a6d4559ab587~mv2.png/v1/fit/w_500,h_500,q_90/file.png",1,InStock,https://www.le-splendid.events/product-page/structure-gonflable-crocodile,gonflable
TABL-BRAS-119,Table brasserie,decorations,11,1100,"Créez une ambiance conviviale et authentique avec notre table spéciale brasserie, parfaite pour les fêtes, festivals, marchés, buvettes et repas en plein air. Sa grande capacité et sa robustesse en font un choix idéal pour accueillir vos convives confortablement.","https://static.wixstatic.com/media/2ef057_b6ab0b6d51934dbcba662ae0e604d67d~mv2.webp/v1/fit/w_500,h_500,q_90/file.webp","https://static.wixstatic.com/media/2ef057_b6ab0b6d51934dbcba662ae0e604d67d~mv2.webp/v1/fit/w_500,h_500,q_90/file.webp",1,InStock,https://www.le-splendid.events/product-page/copie-de-table-rectangulaire,structure
LIVR-D-OR-120,Livre d'or vidéo,decorations,100,10000,"Ajoutez une touche originale à votre événement avec notre livre d’or vidéo.Simple d’utilisation et ludique, il permet à vos invités de laisser des messages spontanés et pleins d’émotions, bien différents en début et en fin de soirée !","https://static.wixstatic.com/media/2ef057_dc439a6cb90c4ea9ab5a538cc5d857fa~mv2.webp/v1/fit/w_500,h_500,q_90/file.webp","https://static.wixstatic.com/media/2ef057_dc439a6cb90c4ea9ab5a538cc5d857fa~mv2.webp/v1/fit/w_500,h_500,q_90/file.webp",1,InStock,https://www.le-splendid.events/product-page/livre-d-or-vid%C3%A9o,livre_dor
ARCH-RUST-121,Arche rustique,decorations,50,5000,L'arche est parfaite pour apporter une touche rustique à votre événement.Un voilage blanc est fourni avec l'arche.Aucun support ni ornement n'est fourni.L'arche est transportée démontée et nécessite un montage avant utilisation.,"https://static.wixstatic.com/media/2ef057_3ac7d52b7694483bb890021d49fdb1c8~mv2.png/v1/fit/w_500,h_500,q_90/file.png","https://static.wixstatic.com/media/2ef057_3ac7d52b7694483bb890021d49fdb1c8~mv2.png/v1/fit/w_500,h_500,q_90/file.png | https://static.wixstatic.com/media/2ef057_29c5bf0d76444e77a9906e344c58d9b3~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_7ea51afe89d2492c9bbc7b2f28bc2ea8~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_77f702de156e4d08ba0f6c32203fbf09~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_cd3a974e3cc34d2085c96233fda7e806~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg",5,InStock,https://www.le-splendid.events/product-page/arche-rustique,structure
NOEU-VIOL-FONC-122,Noeud violet fonçé lycra,housses,0.5,50,"Nœud de chaise, l'accessoire parfait pour sublimer vos chaises lors de vos événements.","https://static.wixstatic.com/media/2ef057_41face2daa604054b16c1ce7c79630a7~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_41face2daa604054b16c1ce7c79630a7~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",1,InStock,https://www.le-splendid.events/product-page/noeud-violet-fon%C3%A7%C3%A9-lycra,noeud
MUR-CHAM-BLAN-123,Mur champagne blanc,tables,50,5000,"Offrez une présentation chic et originale à vos réceptions avec notre mur à champagne pouvant accueillir jusqu’à 40 coupes (non fournies).  Idéale pour un mariage, un cocktail ou un événement haut de gamme.","https://static.wixstatic.com/media/2ef057_ff2b6e8b37df4d9bb2cb1b5f52624ed7~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_ff2b6e8b37df4d9bb2cb1b5f52624ed7~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",1,InStock,https://www.le-splendid.events/product-page/mur-champagne-blanc,
TOIL-PIER-LAPI-124,Toile Pierre-lapin,decorations,15,1500,Louée avec son armature pour une installation facile et rapide.,"https://static.wixstatic.com/media/2ef057_c0e1b6c2ce6841af887cae36669f0dfc~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_c0e1b6c2ce6841af887cae36669f0dfc~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",1,InStock,https://www.le-splendid.events/product-page/toile-pierre-lapin,
ARCH-CARR-125,Arche carrée,decorations,30,3000,L'arche carrée est parfaite pour apporter une touche élégante et moderne à votre événement.Un voilage blanc est fourni avec l'arche.Aucun support ni ornement n'est fourni.L'arche est transportée démontée et nécessite un montage avant utilisation.,"https://static.wixstatic.com/media/2ef057_49451389d6a8487ebae42a6c35d02ee5~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_49451389d6a8487ebae42a6c35d02ee5~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_ef56d36a75aa47f8ae4222f498229e7c~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_066b4d3ba3e54ac5a3ba0014f3a8be11~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_686c1963fc274fc8ade20c37088b4e1e~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_aedfd42121dd4ea2971f4960b6ba56a4~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_fb9e2d4ba7554cd78bbcced185e355d7~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",6,InStock,https://www.le-splendid.events/product-page/arche-carr%C3%A9e,structure
NOEU-OR-SATI-126,Noeud or satin,housses,0.5,50,"Nœud de chaise, l'accessoire parfait pour sublimer vos chaises lors de vos événements.","https://static.wixstatic.com/media/2ef057_b53d7b07540440feb767359637dc9b1f~mv2.png/v1/fit/w_500,h_500,q_90/file.png","https://static.wixstatic.com/media/2ef057_b53d7b07540440feb767359637dc9b1f~mv2.png/v1/fit/w_500,h_500,q_90/file.png | https://static.wixstatic.com/media/2ef057_4732887e46534de1aba99cb3a8bb1b03~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_fc6b300a12ef47e6a9c81290d2fb7fb2~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_f341679600734786a4fd05c133f64e50~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg",4,InStock,https://www.le-splendid.events/product-page/noeud-or-satin,noeud
NOEU-IVOI-ORGA-127,Noeud ivoire organza,housses,0.4,40,"Nœud de chaise, l'accessoire parfait pour sublimer vos chaises lors de vos événements.","https://static.wixstatic.com/media/2ef057_a7af3379cd634a01aaec0606dd303fd0~mv2.png/v1/fit/w_500,h_500,q_90/file.png","https://static.wixstatic.com/media/2ef057_a7af3379cd634a01aaec0606dd303fd0~mv2.png/v1/fit/w_500,h_500,q_90/file.png | https://static.wixstatic.com/media/2ef057_7d8a8f0b39214a11a8dc224abd9b3595~mv2.png/v1/fit/w_500,h_500,q_90/file.png | https://static.wixstatic.com/media/2ef057_268c81b2d8f24976bce29bc4fdf73b06~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_21dbde55b1e7439ebefc0b4d91feafb2~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg",4,InStock,https://www.le-splendid.events/product-page/noeud-ivoire-organza,noeud
BAR-PALE-128,Bar palette,mobilier,40,4000,Bar en bois.Plusieurs pancartes disponibles :&#009;Candy Bar&#009;Bar à Sirops&#009;Limonade,"https://static.wixstatic.com/media/2ef057_fe55036d95fa46919b0975ef30eaeb5c~mv2.png/v1/fit/w_500,h_500,q_90/file.png","https://static.wixstatic.com/media/2ef057_fe55036d95fa46919b0975ef30eaeb5c~mv2.png/v1/fit/w_500,h_500,q_90/file.png | https://static.wixstatic.com/media/2ef057_f16735cc5cf243818c26c833e94416d0~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_407500fc7e77482588bbf662089fde9f~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_18e43017794d47328a393e28ed398662~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_0dd90c0155764cf3ade5debbf59890c4~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg",5,InStock,https://www.le-splendid.events/product-page/bar-palette,bois
HOUS-MANG-DEBO-129,Housse mange debout,housses,3,300,"Housse de mange-debout en lycra tendu, adaptable aux tables d'environ 80 cm de diamètre et 110 cm de hauteur. La housse est louée propre, et le nettoyage est effectué par nos soins.","https://static.wixstatic.com/media/2ef057_596ddd86dfd348dc92f52d4cfe1a688b~mv2.png/v1/fit/w_500,h_500,q_90/file.png","https://static.wixstatic.com/media/2ef057_596ddd86dfd348dc92f52d4cfe1a688b~mv2.png/v1/fit/w_500,h_500,q_90/file.png | https://static.wixstatic.com/media/2ef057_09ce4bbb5efd44e8963fa437236d08ad~mv2.webp/v1/fit/w_500,h_500,q_90/file.webp",2,InStock,https://www.le-splendid.events/product-page/housse-mange-debout,housse
STRU-GONF-REQU-130,Structure gonflable Requin,decorations,210,21000,"Parfaite pour divertir les petits lors de vos événements.Filets de sécurité pour une visibilité et une surveillance optimale des enfants.Obstacles et toboggan intégrés pour des heures d'amusementToboggan en façade pour faciliter la surveillance et l'accès.Elle doit être mise en place dans une zone dégagée, plane et exempte de cailloux pour garantir stabilité et sécurité. Jusqu'à 14 enfantsCertificat de l'organisme de contrôle selon NEN-EN 14960","https://static.wixstatic.com/media/2ef057_8d6de95d8d3a46c09171262962b86d5f~mv2.png/v1/fit/w_500,h_500,q_90/file.png","https://static.wixstatic.com/media/2ef057_8d6de95d8d3a46c09171262962b86d5f~mv2.png/v1/fit/w_500,h_500,q_90/file.png | https://static.wixstatic.com/media/2ef057_fc11891da7a3402aa7432b976b18125a~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_187f6e342fab44a8a37c684b4d6e8da0~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_9d4ea3ca122840119896b64cccfa3fae~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_cb876e2be8ba4197822e99bbcb887c5a~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg",5,InStock,https://www.le-splendid.events/product-page/structure-gonflable-requin,gonflable
POTE-DE-BALI-131,Poteau de balisage,decorations,4,400,Le poteau de balisage est indispensable pour orienter et guider vos clients sur votre événement. Placer vos poteaux de guidage de manière à baliser des endroits tant privés que publics.Le poteau de guidage enrouleur a une longueur maximum de 2 mètres. ,"https://static.wixstatic.com/media/2ef057_08aa6a5f9b544536aa474af303596ef8~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_08aa6a5f9b544536aa474af303596ef8~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",1,InStock,https://www.le-splendid.events/product-page/poteau-de-balisage,
TOIL-NOIR-ET-132,Toile noir et or,decorations,15,1500,"Toile de fond noir et or pour vos photo, idéale pour créer un décor élégant lors de vos événements.Louée avec son armature pour une installation facile et rapide.","https://static.wixstatic.com/media/2ef057_6995f5a925a6420a873fe924407dd4b1~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_6995f5a925a6420a873fe924407dd4b1~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",1,InStock,https://www.le-splendid.events/product-page/toile-noir-et-or,
JET-DE-SCEN-133,Jet de scène (à l'unité),decorations,20,2000,Jet d'étincelles (usage unique) : 3 mètres de portée pour 60 secondes d’effet.Fonctionne avec une base et une télécommande (inclus).Homologué pour un usage intérieur. ⚠️ Ceci est un artifice. Veuillez veiller à ne laisser aucun objet inflammable à proximité au moment du déclenchement.,"https://static.wixstatic.com/media/2ef057_0a4e8a19b77a49d2aa1894052b864f45~mv2.png/v1/fit/w_500,h_500,q_90/file.png","https://static.wixstatic.com/media/2ef057_0a4e8a19b77a49d2aa1894052b864f45~mv2.png/v1/fit/w_500,h_500,q_90/file.png | https://static.wixstatic.com/media/2ef057_d2135e11f03641d1b0434dbb5e5b7cae~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_8f8b4ccb067845b7b3603c113023aa5d~mv2.png/v1/fit/w_500,h_500,q_90/file.png",3,InStock,https://www.le-splendid.events/product-page/jet-de-sc%C3%A8ne,
GOBO-LED-134,Gobo LED,machines,12,1200,"Gobo LED professionnel, idéal pour animer et illuminer votre piste de danse.Fonctionne en mode autonome, s'adaptant au rythme de la musique.","https://static.wixstatic.com/media/2ef057_e12ae504f9744391b5329d3cfd8f01a1~mv2.png/v1/fit/w_500,h_500,q_90/file.png","https://static.wixstatic.com/media/2ef057_e12ae504f9744391b5329d3cfd8f01a1~mv2.png/v1/fit/w_500,h_500,q_90/file.png | https://static.wixstatic.com/media/2ef057_83a05863c41f48c39223588441000351~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_3593b6beec7b4f12b93b65092f9ec825~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_231af7e54ce344c997ce3bcaa5b825e2~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_7dd78e644dac40ab88b79c7edb829461~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg",5,InStock,https://www.le-splendid.events/product-page/gobo-led,
TOIL-FORE-135,Toile Forêt,decorations,15,1500,Louée avec son armature pour une installation facile et rapide.,"https://static.wixstatic.com/media/2ef057_32b1d25c87d042b9ba6e01371a704632~mv2.webp/v1/fit/w_500,h_500,q_90/file.webp","https://static.wixstatic.com/media/2ef057_32b1d25c87d042b9ba6e01371a704632~mv2.webp/v1/fit/w_500,h_500,q_90/file.webp",1,InStock,https://www.le-splendid.events/product-page/toile-for%C3%AAt,
DOMI-GEAN-136,Domino géant,decorations,12,1200,"Jeu de dominos en bois géant, idéal pour divertir petits et grands !Parfait pour ajouter une animation originale à vos événements.","https://static.wixstatic.com/media/2ef057_8b485a319dc3475aa7763b6c41f5c158~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg","https://static.wixstatic.com/media/2ef057_8b485a319dc3475aa7763b6c41f5c158~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_e9bf56ea1b9b42e59e28942b9d40b3d9~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",2,InStock,https://www.le-splendid.events/product-page/domino-g%C3%A9ant,animation
NOEU-GRIS-ORGA-137,Noeud gris organza,housses,0.4,40,"Nœud de chaise, l'accessoire parfait pour sublimer vos chaises lors de vos événements.","https://static.wixstatic.com/media/2ef057_e87b5e5e6cb5446fa56cef36e037b593~mv2.png/v1/fit/w_500,h_500,q_90/file.png","https://static.wixstatic.com/media/2ef057_e87b5e5e6cb5446fa56cef36e037b593~mv2.png/v1/fit/w_500,h_500,q_90/file.png | https://static.wixstatic.com/media/2ef057_132f45038bd847a3acb2fb00e6940724~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg | https://static.wixstatic.com/media/2ef057_0b480e7c25694d54af3c9ac808f8c2a1~mv2.jpeg/v1/fit/w_500,h_500,q_90/file.jpg",3,InStock,https://www.le-splendid.events/product-page/noeud-gris-organza,noeud
